heartRate_cozie,light_cozie,noise_cozie,thermal_cozie,user_id,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,temperature_mbient,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos
59.0,10.0,10.0,9.0,cresh06,56.2098,224.0,42.0,23.5847,27.5,-0.19936793441719702,-0.9799247046208297,0.7818314824680297,0.6234898018587336
86.0,10.0,10.0,10.0,cresh16,52.6659,69.0,45.0,24.3754,28.0,-0.246153293028993,-0.9692309097067544,0.7818314824680297,0.6234898018587336
73.0,10.0,10.0,9.0,cresh19,52.6659,69.0,45.0,24.3754,28.75,-0.25038000405444155,-0.9681476403781077,0.7818314824680297,0.6234898018587336
63.0,10.0,10.0,9.0,cresh06,52.7218,65.0,44.0,24.3891,27.25,-0.26303121445797456,-0.964787323828813,0.7818314824680297,0.6234898018587336
77.0,10.0,11.0,11.0,cresh22,63.3003,96.0,68.0,29.2463,30.75,-0.2714404498650744,-0.9624552364536473,0.7818314824680297,0.6234898018587336
90.0,9.0,10.0,11.0,cresh12,64.2004,225.0,66.0,30.7573,31.75,-0.29654157497557077,-0.9550199444571866,0.7818314824680297,0.6234898018587336
85.0,10.0,10.0,11.0,cresh13,56.9288,232.0,50.0,27.9596,29.375,-0.3007057995042731,-0.9537169507482269,0.7818314824680297,0.6234898018587336
88.0,9.0,10.0,11.0,cresh12,64.3342,202.0,66.0,30.6983,31.5,-0.3131638064837496,-0.949699126201877,0.7818314824680297,0.6234898018587336
66.0,10.0,10.0,9.0,cresh06,52.7389,62.0,45.0,24.2849,27.5,-0.38671096163682067,-0.9222009716704518,0.7818314824680297,0.6234898018587336
64.0,9.0,11.0,11.0,cresh12,74.7591,213.0,69.0,29.8518,31.875,-0.3947438563842672,-0.9187912101488983,0.7818314824680297,0.6234898018587336
72.0,10.0,10.0,10.0,cresh08,73.4854,202.0,69.0,29.8518,30.125,-0.41469324265623897,-0.9099612708765432,0.7818314824680297,0.6234898018587336
78.0,10.0,10.0,11.0,cresh08,75.51100000000001,202.0,69.0,29.7791,30.25,-0.4226182617406993,-0.90630778703665,0.7818314824680297,0.6234898018587336
68.0,10.0,11.0,11.0,cresh12,74.8674,197.0,66.0,29.8665,31.75,-0.46174861323503374,-0.8870108331782218,0.7818314824680297,0.6234898018587336
91.0,10.0,10.0,10.0,cresh08,66.5783,90.0,66.0,28.971,31.25,-0.46561452032511136,-0.8849876374630419,0.7818314824680297,0.6234898018587336
86.0,10.0,11.0,10.0,cresh08,67.2753,88.0,68.0,28.9845,30.375,-0.5037739770455262,-0.8638355052043958,0.7818314824680297,0.6234898018587336
60.0,10.0,10.0,9.0,cresh06,52.2899,63.0,45.0,24.4344,28.125,-0.5037739770455262,-0.8638355052043958,0.7818314824680297,0.6234898018587336
59.0,10.0,10.0,9.0,cresh06,52.4822,66.0,45.0,24.4028,28.25,-0.5591929034707467,-0.8290375725550418,0.7818314824680297,0.6234898018587336
83.0,10.0,10.0,10.0,cresh08,71.0571,234.0,70.0,30.0466,30.0,-0.5628049276950685,-0.8265897491271886,0.7818314824680297,0.6234898018587336
94.0,10.0,10.0,10.0,cresh12,77.0794,25.0,46.0,25.3225,28.5,-0.5735764363510462,-0.8191520442889917,0.7818314824680297,0.6234898018587336
85.0,10.0,11.0,10.0,cresh08,69.6203,238.0,70.0,30.5383,29.625,-0.5948227867513411,-0.8038568606172175,0.7818314824680297,0.6234898018587336
77.0,10.0,10.0,10.0,cresh12,77.7336,26.0,45.0,25.3945,27.875,-0.6293203910498376,-0.7771459614569708,0.7818314824680297,0.6234898018587336
82.0,10.0,10.0,10.0,cresh08,69.9925,246.0,70.0,30.4762,29.0,-0.6394390019805846,-0.7688418320734597,0.7818314824680297,0.6234898018587336
76.0,10.0,11.0,11.0,cresh08,69.9366,248.0,69.0,30.7741,28.875,-0.6691306063588582,-0.7431448254773942,0.7818314824680297,0.6234898018587336
69.0,10.0,10.0,10.0,cresh12,76.3348,25.0,45.0,25.4091,27.25,-0.6755902076156601,-0.7372773368101241,0.7818314824680297,0.6234898018587336
79.0,10.0,11.0,10.0,cresh08,70.8794,240.0,70.0,30.6699,30.125,-0.7009092642998509,-0.7132504491541816,0.7818314824680297,0.6234898018587336
85.0,10.0,10.0,11.0,cresh13,56.9373,89.0,56.0,27.1952,29.875,-0.7071067811865475,-0.7071067811865477,0.7818314824680297,0.6234898018587336
93.0,10.0,11.0,10.0,cresh08,72.1082,251.0,70.0,30.4762,30.75,-0.7283709698824001,-0.6851829903263593,0.7818314824680297,0.6234898018587336
63.0,10.0,10.0,10.0,cresh12,78.81,26.0,47.0,25.2339,27.0,-0.7283709698824001,-0.6851829903263593,0.7818314824680297,0.6234898018587336
66.0,10.0,10.0,10.0,cresh12,82.7373,26.0,47.0,25.6897,27.0,-0.7460573750616994,-0.6658816660008344,0.7818314824680297,0.6234898018587336
93.0,10.0,10.0,10.0,cresh08,83.9731,26.0,48.0,25.9244,29.25,-0.7547095802227719,-0.6560590289905074,0.7818314824680297,0.6234898018587336
69.0,10.0,10.0,10.0,cresh12,77.0247,26.0,45.0,25.381,26.75,-0.7743926440821854,-0.6327053285625163,0.7818314824680297,0.6234898018587336
72.0,10.0,10.0,10.0,cresh08,81.4147,25.0,48.0,25.7909,25.875,-0.8115739819650121,-0.5842496656374349,0.7818314824680297,0.6234898018587336
83.0,10.0,10.0,10.0,cresh12,77.4279,26.0,50.0,25.2777,29.125,-0.8265897491271884,-0.5628049276950688,0.7818314824680297,0.6234898018587336
61.0,10.0,10.0,10.0,cresh08,83.2916,25.0,53.0,25.8347,25.625,-0.8457278217039733,-0.5336145159156114,0.7818314824680297,0.6234898018587336
68.0,10.0,10.0,10.0,cresh12,78.2985,25.0,55.0,25.3225,26.875,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336
63.0,10.0,10.0,10.0,cresh08,80.0422,26.0,47.0,25.3945,25.25,-0.8681988144891424,-0.4962165036752081,0.7818314824680297,0.6234898018587336
66.0,10.0,10.0,10.0,cresh08,81.0115,25.0,47.0,25.7627,25.5,-0.8870108331782215,-0.46174861323503436,0.7818314824680297,0.6234898018587336
59.0,10.0,10.0,10.0,cresh12,77.3851,25.0,46.0,25.2641,26.5,-0.8968727415326883,-0.44228869021900136,0.7818314824680297,0.6234898018587336
65.0,9.0,10.0,11.0,cresh02,56.1879,1294.0,52.0,28.6146,30.0,-0.9222009716704517,-0.3867109616368209,0.7818314824680297,0.6234898018587336
60.0,10.0,10.0,10.0,cresh12,78.0047,25.0,47.0,25.3643,26.5,-0.9255405040175664,-0.37864861735243294,0.7818314824680297,0.6234898018587336
70.0,10.0,11.0,10.0,cresh03,68.7832,255.0,72.0,30.6109,30.125,-0.9320078692827984,-0.3624380382837018,0.7818314824680297,0.6234898018587336
80.0,10.0,10.0,10.0,cresh02,56.4446,1294.0,52.0,28.5419,30.125,-0.9469301294951056,-0.3214394653031618,0.7818314824680297,0.6234898018587336
67.0,10.0,10.0,10.0,cresh12,77.9084,25.0,45.0,25.3507,26.375,-0.9537169507482269,-0.30070579950427295,0.7818314824680297,0.6234898018587336
55.0,10.0,10.0,10.0,cresh08,78.5816,25.0,46.0,25.4811,24.875,-0.9563047559630353,-0.29237170472273705,0.7818314824680297,0.6234898018587336
57.0,10.0,10.0,10.0,cresh08,82.4852,25.0,47.0,25.7627,25.125,-0.961261695938319,-0.2756373558169989,0.7818314824680297,0.6234898018587336
64.0,10.0,10.0,9.0,cresh12,78.2926,25.0,49.0,25.4811,26.875,-0.9681476403781076,-0.25038000405444183,0.7818314824680297,0.6234898018587336
62.0,10.0,10.0,10.0,cresh08,76.5251,24.0,50.0,25.3945,25.125,-0.9692309097067544,-0.24615329302899286,0.7818314824680297,0.6234898018587336
93.0,10.0,10.0,10.0,cresh02,56.4592,256.0,54.0,28.6009,30.125,-0.9772311064626789,-0.21217767215644648,0.7818314824680297,0.6234898018587336
70.0,11.0,10.0,11.0,cresh02,56.4592,256.0,54.0,28.6009,30.125,-0.9781476007338056,-0.20791169081775981,0.7818314824680297,0.6234898018587336
61.0,10.0,10.0,10.0,cresh08,83.0156,24.0,46.0,25.7178,25.25,-0.9781476007338056,-0.20791169081775981,0.7818314824680297,0.6234898018587336
92.0,10.0,10.0,10.0,cresh12,83.2369,25.0,48.0,25.7763,27.875,-0.9790454724845838,-0.20364175114017735,0.7818314824680297,0.6234898018587336
70.0,9.0,10.0,9.0,cresh02,56.3606,208.0,49.0,28.5556,30.0,-0.9807852804032303,-0.19509032201612866,0.7818314824680297,0.6234898018587336
54.0,10.0,10.0,10.0,cresh12,78.6054,24.0,49.0,25.3643,27.0,-0.9832549075639545,-0.18223552549214778,0.7818314824680297,0.6234898018587336
77.0,10.0,10.0,10.0,cresh08,78.2605,24.0,45.0,25.189,24.875,-0.9855560590580776,-0.16934950384902486,0.7818314824680297,0.6234898018587336
66.0,11.0,10.0,11.0,cresh02,56.84,182.0,52.0,28.3619,30.0,-0.9902680687415703,-0.13917310096006583,0.7818314824680297,0.6234898018587336
62.0,10.0,10.0,9.0,cresh12,79.5509,24.0,46.0,25.4957,26.5,-0.9925461516413221,-0.12186934340514717,0.7818314824680297,0.6234898018587336
61.0,11.0,11.0,11.0,cresh02,56.6113,108.0,50.0,28.404,29.875,-0.9940563382223195,-0.10886687485196507,0.7818314824680297,0.6234898018587336
61.0,9.0,10.0,10.0,cresh02,56.6113,108.0,50.0,28.404,29.875,-0.9940563382223195,-0.10886687485196507,0.7818314824680297,0.6234898018587336
59.0,10.0,10.0,10.0,cresh08,78.7196,24.0,45.0,25.3059,24.875,-0.9965655024977614,-0.08280820751220469,0.7818314824680297,0.6234898018587336
64.0,10.0,10.0,9.0,cresh12,81.7037,24.0,45.0,25.7178,26.5,-0.9983916705573488,-0.056692787563377714,0.7818314824680297,0.6234898018587336
61.0,11.0,10.0,11.0,cresh02,56.6149,182.0,50.0,28.3166,29.625,-0.9990482215818578,-0.04361938736533613,0.7818314824680297,0.6234898018587336
58.0,10.0,10.0,10.0,cresh08,83.0085,25.0,45.0,25.8075,25.25,-0.9990482215818578,-0.04361938736533613,0.7818314824680297,0.6234898018587336
53.0,11.0,10.0,10.0,cresh08,80.1456,22.0,50.0,25.2641,25.125,-0.9999904807207345,-0.0043633092847464834,0.7818314824680297,0.6234898018587336
59.0,10.0,10.0,10.0,cresh08,81.4742,24.0,47.0,25.6594,25.25,-0.9993908270190958,0.03489949670250128,0.7818314824680297,0.6234898018587336
61.0,10.0,11.0,10.0,cresh02,56.4495,199.0,49.0,28.285999999999998,29.125,-0.9965655024977614,0.08280820751220433,0.7818314824680297,0.6234898018587336
60.0,10.0,11.0,11.0,cresh02,56.8315,192.0,51.0,28.0944,29.125,-0.9914448613738105,0.13052619222005124,0.7818314824680297,0.6234898018587336
67.0,11.0,10.0,11.0,cresh02,56.711000000000006,191.0,49.0,28.1681,29.0,-0.9908658973868822,0.13485093027372327,0.7818314824680297,0.6234898018587336
94.0,10.0,10.0,11.0,cresh13,58.0846,60.0,54.0,27.1531,29.25,-0.9588197348681932,0.2840153447039223,0.7818314824680297,0.6234898018587336
69.0,10.0,10.0,10.0,cresh11,59.5737,104.0,50.0,27.1278,30.875,0.23768589232617293,-0.9713420698132614,0.9749279121818236,-0.22252093395631434
110.0,10.0,10.0,10.0,cresh04,59.5737,104.0,50.0,27.1278,30.125,0.23768589232617293,-0.9713420698132614,0.9749279121818236,-0.22252093395631434
84.0,10.0,10.0,10.0,cresh11,59.7184,152.0,48.0,27.111,29.75,0.19509032201612816,-0.9807852804032304,0.9749279121818236,-0.22252093395631434
84.0,10.0,10.0,10.0,cresh11,59.5299,135.0,49.0,27.1731,29.125,0.14349262199117935,-0.9896513868196702,0.9749279121818236,-0.22252093395631434
78.0,10.0,10.0,9.0,cresh11,59.3729,123.0,53.0,27.2342,29.25,0.10452846326765373,-0.9945218953682733,0.9749279121818236,-0.22252093395631434
75.0,10.0,10.0,10.0,cresh11,59.4046,139.0,49.0,27.2173,28.875,0.06104853953485675,-0.998134798421867,0.9749279121818236,-0.22252093395631434
78.0,10.0,10.0,10.0,cresh10,66.0692,38.0,56.0,26.3645,28.125,0.043619387365336076,-0.9990482215818578,0.9749279121818236,-0.22252093395631434
73.0,10.0,10.0,10.0,cresh11,59.2318,142.0,49.0,27.2626,28.75,0.017452406437283435,-0.9998476951563913,0.9749279121818236,-0.22252093395631434
95.0,10.0,10.0,11.0,cresh09,78.179,138.0,66.0,29.4948,31.25,0.008726535498373959,-0.9999619230641713,0.9749279121818236,-0.22252093395631434
101.0,10.0,11.0,11.0,cresh06,77.7726,142.0,65.0,29.4643,30.5,0.008726535498373959,-0.9999619230641713,0.9749279121818236,-0.22252093395631434
90.0,10.0,11.0,11.0,cresh06,77.7726,142.0,65.0,29.4643,30.5,0.004363309284746422,-0.9999904807207345,0.9749279121818236,-0.22252093395631434
78.0,10.0,10.0,9.0,cresh10,65.8861,39.0,58.0,26.3916,27.875,-0.07410849019539938,-0.9972501850994856,0.9749279121818236,-0.22252093395631434
94.0,11.0,10.0,11.0,cresh09,82.1341,145.0,67.0,29.4811,32.125,-0.08280820751220438,-0.9965655024977614,0.9749279121818236,-0.22252093395631434
78.0,10.0,10.0,10.0,cresh04,59.5688,188.0,50.0,27.2626,28.75,-0.12186934340514731,-0.9925461516413221,0.9749279121818236,-0.22252093395631434
79.0,10.0,10.0,10.0,cresh10,65.9895,39.0,54.0,26.3197,27.625,-0.1348509302737229,-0.9908658973868822,0.9749279121818236,-0.22252093395631434
110.0,10.0,10.0,10.0,cresh04,82.1682,152.0,64.0,29.4948,29.375,-0.15643446504023076,-0.9876883405951378,0.9749279121818236,-0.22252093395631434
107.0,9.0,10.0,10.0,cresh09,81.555,147.0,64.0,29.4506,31.75,-0.16074256560382616,-0.9869963665602319,0.9749279121818236,-0.22252093395631434
116.0,10.0,11.0,11.0,cresh06,82.2047,134.0,63.0,29.3464,30.125,-0.1865240360087344,-0.9824503977255098,0.9749279121818236,-0.22252093395631434
69.0,10.0,10.0,11.0,cresh06,52.9116,63.0,44.0,24.2712,27.375,-0.25460194820552745,-0.9670459389139432,0.9749279121818236,-0.22252093395631434
80.0,10.0,10.0,10.0,cresh04,59.5128,100.0,49.0,27.3668,28.25,-0.26303121445797456,-0.964787323828813,0.9749279121818236,-0.22252093395631434
80.0,10.0,10.0,10.0,cresh11,59.5104,96.0,49.0,27.3668,29.0,-0.2923717047227368,-0.9563047559630354,0.9749279121818236,-0.22252093395631434
80.0,10.0,10.0,10.0,cresh10,65.1784,37.0,60.0,26.4229,27.0,-0.29654157497557077,-0.9550199444571866,0.9749279121818236,-0.22252093395631434
79.0,10.0,10.0,10.0,cresh04,59.2768,88.0,49.0,27.4395,28.125,-0.30486429902801093,-0.9523957996432784,0.9749279121818236,-0.22252093395631434
95.0,9.0,10.0,11.0,cresh09,80.4394,88.0,65.0,29.259,31.75,-0.3090169943749473,-0.9510565162951536,0.9749279121818236,-0.22252093395631434
67.0,10.0,10.0,11.0,cresh06,53.2255,68.0,44.0,24.3891,27.0,-0.3173046564050919,-0.9483236552061994,0.9749279121818236,-0.22252093395631434
80.0,10.0,10.0,10.0,cresh11,59.435,114.0,49.0,27.4258,29.0,-0.3255681544571568,-0.9455185755993167,0.9749279121818236,-0.22252093395631434
82.0,10.0,10.0,10.0,cresh04,59.2099,159.0,49.0,27.4848,28.125,-0.38671096163682067,-0.9222009716704518,0.9749279121818236,-0.22252093395631434
70.0,10.0,10.0,10.0,cresh06,52.7827,66.0,44.0,24.4028,25.5,-0.3947438563842672,-0.9187912101488983,0.9749279121818236,-0.22252093395631434
96.0,9.0,10.0,11.0,cresh09,72.8559,83.0,68.0,28.7645,31.75,-0.3987490689252463,-0.917060074385124,0.9749279121818236,-0.22252093395631434
82.0,10.0,10.0,10.0,cresh10,63.2599,52.0,63.0,27.1635,28.125,-0.410718852613477,-0.9117620435770887,0.9749279121818236,-0.22252093395631434
72.0,11.0,10.0,10.0,cresh11,59.3328,236.0,50.0,27.4711,29.375,-0.4226182617406993,-0.90630778703665,0.9749279121818236,-0.22252093395631434
76.0,10.0,10.0,10.0,cresh04,59.3656,279.0,51.0,27.4711,28.125,-0.4265687399014583,-0.904455145454368,0.9749279121818236,-0.22252093395631434
68.0,10.0,10.0,10.0,cresh06,52.7997,66.0,44.0,24.3891,25.5,-0.4422886902190011,-0.8968727415326884,0.9749279121818236,-0.22252093395631434
98.0,10.0,10.0,10.0,cresh04,59.361999999999995,305.0,54.0,27.4711,28.75,-0.46561452032511136,-0.8849876374630419,0.9749279121818236,-0.22252093395631434
96.0,11.0,10.0,11.0,cresh10,70.7863,1231.0,53.0,27.1916,28.75,-0.46561452032511136,-0.8849876374630419,0.9749279121818236,-0.22252093395631434
88.0,9.0,10.0,11.0,cresh09,70.2095,89.0,67.0,28.7509,31.75,-0.47715876025960846,-0.8788171126619654,0.9749279121818236,-0.22252093395631434
68.0,10.0,10.0,10.0,cresh06,51.9383,65.0,44.0,24.6871,25.375,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434
74.0,11.0,10.0,10.0,cresh11,73.8954,44.0,47.0,25.9515,29.0,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434
66.0,10.0,10.0,11.0,cresh12,59.333999999999996,117.0,49.0,27.4258,30.875,-0.5112930860770519,-0.8594064115014528,0.9749279121818236,-0.22252093395631434
73.0,11.0,10.0,10.0,cresh11,76.0185,43.0,51.0,26.1413,28.875,-0.5372996083468239,-0.8433914458128856,0.9749279121818236,-0.22252093395631434
93.0,10.0,10.0,10.0,cresh09,69.2021,93.0,68.0,28.4693,31.0,-0.5519369853120581,-0.8338858220671682,0.9749279121818236,-0.22252093395631434
82.0,10.0,10.0,10.0,cresh04,59.407,232.0,51.0,27.4258,28.375,-0.5591929034707467,-0.8290375725550418,0.9749279121818236,-0.22252093395631434
71.0,10.0,10.0,11.0,cresh12,59.2829,236.0,53.0,27.4711,30.75,-0.5628049276950685,-0.8265897491271886,0.9749279121818236,-0.22252093395631434
77.0,10.0,10.0,10.0,cresh04,59.1223,346.0,49.0,27.5153,28.25,-0.5913096483635824,-0.8064446042674825,0.9749279121818236,-0.22252093395631434
65.0,11.0,10.0,10.0,cresh11,66.5926,1234.0,61.0,27.3251,29.375,-0.5948227867513411,-0.8038568606172175,0.9749279121818236,-0.22252093395631434
66.0,10.0,10.0,10.0,cresh06,51.6634,69.0,44.0,24.7913,27.25,-0.6087614290087207,-0.7933533402912352,0.9749279121818236,-0.22252093395631434
61.0,10.0,10.0,11.0,cresh12,59.0481,307.0,50.0,27.5437,31.125,-0.6156614753256582,-0.788010753606722,0.9749279121818236,-0.22252093395631434
86.0,10.0,10.0,11.0,cresh09,68.9297,107.0,69.0,28.6727,31.5,-0.6259234721840591,-0.7798844830928818,0.9749279121818236,-0.22252093395631434
73.0,11.0,10.0,11.0,cresh11,81.115,45.0,46.0,26.1131,29.5,-0.6293203910498376,-0.7771459614569708,0.9749279121818236,-0.22252093395631434
60.0,10.0,10.0,9.0,cresh06,51.7644,69.0,44.0,24.6566,28.375,-0.6593458151000688,-0.7518398074789774,0.9749279121818236,-0.22252093395631434
79.0,10.0,10.0,10.0,cresh04,58.8839,328.0,51.0,27.7522,28.625,-0.6626200482157376,-0.7489557207890021,0.9749279121818236,-0.22252093395631434
61.0,10.0,10.0,11.0,cresh12,58.8036,287.0,51.0,27.7964,30.875,-0.6755902076156601,-0.7372773368101241,0.9749279121818236,-0.22252093395631434
86.0,10.0,10.0,11.0,cresh09,70.3344,94.0,68.0,29.4111,31.625,-0.6915130557822693,-0.7223639620597557,0.9749279121818236,-0.22252093395631434
70.0,11.0,10.0,11.0,cresh11,82.5886,44.0,50.0,26.3197,30.25,-0.6915130557822693,-0.7223639620597557,0.9749279121818236,-0.22252093395631434
58.0,10.0,10.0,9.0,cresh06,51.56,64.0,45.0,24.7597,28.5,-0.7071067811865475,-0.7071067811865477,0.9749279121818236,-0.22252093395631434
81.0,9.0,11.0,11.0,cresh22,73.1557,175.0,66.0,30.2087,31.5,-0.7163019434246541,-0.6977904598416802,0.9749279121818236,-0.22252093395631434
76.0,11.0,10.0,11.0,cresh11,78.3711,44.0,50.0,25.8211,29.125,-0.7283709698824001,-0.6851829903263593,0.9749279121818236,-0.22252093395631434
86.0,10.0,10.0,10.0,cresh04,58.6661,114.0,51.0,27.7522,28.375,-0.7313537016191705,-0.6819983600624986,0.9749279121818236,-0.22252093395631434
86.0,10.0,10.0,10.0,cresh04,58.5821,113.0,52.0,27.7964,28.375,-0.740218127486832,-0.6723668074346681,0.9749279121818236,-0.22252093395631434
69.0,10.0,11.0,10.0,cresh12,78.3736,46.0,69.0,29.9055,31.625,-0.7460573750616994,-0.6658816660008344,0.9749279121818236,-0.22252093395631434
62.0,10.0,10.0,9.0,cresh06,51.8313,64.0,44.0,24.6397,28.5,-0.7518398074789773,-0.6593458151000691,0.9749279121818236,-0.22252093395631434
89.0,10.0,10.0,10.0,cresh09,67.6166,82.0,64.0,29.1024,31.125,-0.7518398074789773,-0.6593458151000691,0.9749279121818236,-0.22252093395631434
70.0,11.0,10.0,11.0,cresh11,79.2643,44.0,54.0,26.1413,28.625,-0.7547095802227719,-0.6560590289905074,0.9749279121818236,-0.22252093395631434
71.0,10.0,10.0,11.0,cresh11,81.2672,44.0,55.0,26.2195,28.5,-0.788010753606722,-0.6156614753256582,0.9749279121818236,-0.22252093395631434
58.0,10.0,10.0,10.0,cresh06,52.4615,65.0,45.0,24.3754,28.0,-0.7933533402912349,-0.6087614290087209,0.9749279121818236,-0.22252093395631434
110.0,10.0,10.0,10.0,cresh10,80.4561,44.0,51.0,26.2613,29.375,-0.7933533402912349,-0.6087614290087209,0.9749279121818236,-0.22252093395631434
65.0,10.0,10.0,11.0,cresh12,58.7111,307.0,49.0,27.8722,30.75,-0.7960020025346222,-0.6052939880428941,0.9749279121818236,-0.22252093395631434
96.0,10.0,10.0,10.0,cresh09,70.219,94.0,66.0,28.7791,31.25,-0.8064446042674827,-0.5913096483635824,0.9749279121818236,-0.22252093395631434
65.0,11.0,10.0,10.0,cresh11,75.0646,45.0,48.0,25.601,28.75,-0.8191520442889916,-0.5735764363510464,0.9749279121818236,-0.22252093395631434
69.0,10.0,10.0,11.0,cresh12,58.3863,369.0,49.0,28.0049,30.75,-0.8338858220671681,-0.5519369853120584,0.9749279121818236,-0.22252093395631434
78.0,11.0,10.0,10.0,cresh11,79.0122,45.0,49.0,26.1131,29.75,-0.8433914458128855,-0.5372996083468242,0.9749279121818236,-0.22252093395631434
87.0,10.0,10.0,10.0,cresh09,70.7055,99.0,65.0,28.7175,31.625,-0.8549118706729466,-0.5187732581605214,0.9749279121818236,-0.22252093395631434
67.0,10.0,10.0,11.0,cresh12,58.1904,373.0,50.0,28.0502,31.25,-0.872496007072797,-0.48862124149695535,0.9749279121818236,-0.22252093395631434
82.0,10.0,10.0,11.0,cresh09,70.2262,84.0,67.0,28.971,31.375,-0.8968727415326883,-0.44228869021900136,0.9749279121818236,-0.22252093395631434
63.0,11.0,10.0,10.0,cresh11,76.2968,44.0,47.0,25.4811,29.125,-0.8987940462991668,-0.43837114678907774,0.9749279121818236,-0.22252093395631434
57.0,10.0,11.0,11.0,cresh12,58.076,177.0,52.0,28.0944,31.0,-0.9081431738250814,-0.418659737537428,0.9749279121818236,-0.22252093395631434
105.0,10.0,10.0,10.0,cresh11,70.1774,71.0,62.0,28.7645,29.875,-0.9170600743851238,-0.3987490689252466,0.9749279121818236,-0.22252093395631434
86.0,10.0,10.0,11.0,cresh09,68.5872,70.0,65.0,28.5726,31.75,-0.9320078692827984,-0.3624380382837018,0.9749279121818236,-0.22252093395631434
82.0,11.0,10.0,11.0,cresh11,75.4964,113.0,67.0,29.4222,31.375,-0.9335804264972016,-0.3583679495453007,0.9749279121818236,-0.22252093395631434
74.0,11.0,10.0,11.0,cresh11,80.1243,103.0,68.0,29.3042,31.625,-0.9483236552061992,-0.3173046564050926,0.9749279121818236,-0.22252093395631434
57.0,10.0,10.0,11.0,cresh12,58.1515,181.0,54.0,28.0049,30.625,-0.9537169507482269,-0.30070579950427295,0.9749279121818236,-0.22252093395631434
82.0,10.0,10.0,10.0,cresh11,82.3166,119.0,66.0,29.2726,31.875,-0.9600498543859286,-0.2798290140309923,0.9749279121818236,-0.22252093395631434
87.0,10.0,10.0,11.0,cresh09,74.0703,71.0,63.0,28.7175,31.5,-0.9600498543859286,-0.2798290140309923,0.9749279121818236,-0.22252093395631434
69.0,10.0,10.0,11.0,cresh12,57.952,331.0,54.0,28.0502,30.625,-0.9713420698132613,-0.23768589232617343,0.9749279121818236,-0.22252093395631434
88.0,10.0,10.0,10.0,cresh21,52.9165,63.0,45.0,24.6397,29.25,-0.9743700647852351,-0.22495105434386528,0.9749279121818236,-0.22252093395631434
83.0,9.0,11.0,11.0,cresh12,79.6486,101.0,66.0,29.3906,30.375,-0.9790454724845838,-0.20364175114017735,0.9749279121818236,-0.22252093395631434
83.0,10.0,10.0,11.0,cresh09,79.1194,101.0,67.0,29.4053,31.5,-0.9807852804032303,-0.19509032201612866,0.9749279121818236,-0.22252093395631434
