,index,time,comfort_cozie,heartRate_cozie,lat_cozie,light_cozie,lon_cozie,noise_cozie,responseSpeed_cozie,thermal_cozie,user_id,Floor,Latitude,Longitude,Space_id,steerpath_room,room,co2_sensing,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,voc_sensing,temperature_mbient
2680,2680,2019-10-21 07:29:48.476000+00:00,10.0,81.0,,9.0,,10.0,4.595,10.0,cresh10,3.0,1.2969053002923503,103.77034220758179,1.0,PLATYPUS,CAFE,-99.0,76.8951,100.0,62.0,28.4109,-99.0,29.875
2681,2681,2019-10-21 07:30:10.824000+00:00,10.0,107.0,,10.0,,10.0,3.617,10.0,cresh17,4.0,1.2968703159635808,103.7704513936721,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,71.7212,46.0,50.0,24.9711,-99.0,
2682,2682,2019-10-21 07:30:17.286000+00:00,10.0,111.0,,10.0,,10.0,7.273,10.0,cresh16,4.0,1.2968991426170438,103.77050137525192,-1.0,undefined,no_sensor,,,,,,,
2683,2683,2019-10-21 07:30:26.700000+00:00,10.0,97.0,1.2965683333,10.0,103.7702316667,11.0,5.809,10.0,cresh17,4.0,1.2968703159635808,103.7704513936721,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,71.7212,46.0,50.0,24.9711,-99.0,
2684,2684,2019-10-21 07:30:48.443000+00:00,10.0,87.0,,10.0,,10.0,9.627,10.0,cresh24,2.0,1.2969200560715168,103.77014813464847,20.0,IRC_LIBRARY,IRC_LIBRARY_1,582.0,59.3681,349.0,49.0,27.8385,124.0,
2685,2685,2019-10-21 07:31:41.380000+00:00,10.0,86.0,,10.0,,10.0,5.76,10.0,cresh23,4.0,1.296870527924268,103.77045307844446,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,70.2725,46.0,55.0,25.2339,-99.0,
2686,2686,2019-10-21 07:34:33.576000+00:00,10.0,78.0,,10.0,,10.0,2.86,10.0,cresh10,3.0,1.2969037858808483,103.77034212587452,1.0,PLATYPUS,CAFE,-99.0,76.5204,100.0,63.0,28.4255,-99.0,30.125
2687,2687,2019-10-21 07:40:36.768000+00:00,10.0,89.0,,10.0,,10.0,5.457,10.0,cresh23,4.0,1.296870527924268,103.77045307844446,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.9359,46.0,47.0,25.3507,-99.0,
2688,2688,2019-10-21 07:45:18.296000+00:00,10.0,110.0,,10.0,,10.0,3.984,10.0,cresh16,4.0,1.2968838814475634,103.77046487185093,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.3424,45.0,45.0,25.381,-99.0,
2689,2689,2019-10-21 07:45:24.176000+00:00,10.0,108.0,,10.0,,10.0,1.2429999999999999,10.0,cresh21,4.0,1.2968761717873738,103.77045633964883,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.3424,45.0,45.0,25.381,-99.0,
2690,2690,2019-10-21 07:45:26.176000+00:00,10.0,69.0,,10.0,,10.0,3.191,10.0,cresh18,4.0,1.296838265882407,103.77042293416176,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.3424,45.0,45.0,25.381,-99.0,
2691,2691,2019-10-21 07:46:17.532000+00:00,10.0,86.0,,10.0,,11.0,15.094,10.0,cresh24,2.0,1.2969119216893206,103.77014981007073,20.0,IRC_LIBRARY,IRC_LIBRARY_1,612.0,59.2172,108.0,52.0,27.9007,124.0,
2692,2692,2019-10-21 07:47:22.672000+00:00,10.0,95.0,,9.0,,11.0,23.089,10.0,cresh20,4.0,1.2968892511183066,103.7705454601285,-1.0,undefined,no_sensor,,,,,,,
2693,2693,2019-10-21 07:53:37.224000+00:00,10.0,73.0,,10.0,,10.0,5.391,11.0,cresh28,,,,,,,,,,,,,
2694,2694,2019-10-21 07:55:05.356000+00:00,10.0,76.0,,10.0,,10.0,4.359,10.0,cresh30,5.0,1.2968522353972503,103.77019562417857,10.0,DESIGN_STUDIO,NEAR_DIC_STUDIO_1,706.0,57.7281,74.0,50.0,27.6869,50.0,
2695,2695,2019-10-21 08:01:39.651000+00:00,10.0,81.0,,10.0,,11.0,8.134,10.0,cresh24,2.0,1.2969490868472482,103.77010848080096,20.0,IRC_LIBRARY,IRC_LIBRARY_1,654.0,59.2622,125.0,52.0,27.8722,124.0,
2696,2696,2019-10-21 08:01:40.697000+00:00,10.0,62.0,,10.0,,10.0,4.784,10.0,cresh18,4.0,1.2968681963567086,103.77045504401221,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.3924,46.0,47.0,25.3059,-99.0,
2697,2697,2019-10-21 08:01:42.032000+00:00,10.0,89.0,,10.0,,10.0,10.342,10.0,cresh16,4.0,1.2968520723022572,103.77043144887355,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.3924,46.0,47.0,25.3059,-99.0,
2698,2698,2019-10-21 08:03:06.361000+00:00,10.0,111.0,,10.0,,10.0,6.995,10.0,cresh23,4.0,1.2968629960125924,103.77044375242637,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.723,45.0,46.0,25.3059,-99.0,
2699,2699,2019-10-21 08:04:39.164000+00:00,10.0,75.0,,10.0,,10.0,12.377,10.0,cresh20,,,,,,,,,,,,,
2700,2700,2019-10-21 08:06:38.857000+00:00,10.0,87.0,,10.0,,11.0,6.197,10.0,cresh30,5.0,1.2969049824383743,103.77017407343669,10.0,DESIGN_STUDIO,NEAR_DIC_STUDIO_1,700.0,57.486,74.0,57.0,27.6869,50.0,
2701,2701,2019-10-21 08:17:36.908000+00:00,10.0,96.0,,10.0,,10.0,5.286,10.0,cresh16,4.0,1.2968508590464705,103.77042841815543,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,70.0132,46.0,48.0,25.381,-99.0,
2702,2702,2019-10-21 08:17:39.144000+00:00,10.0,69.0,,10.0,,10.0,2.261,10.0,cresh18,4.0,1.2968769309033612,103.77045738689876,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,70.0132,46.0,48.0,25.381,-99.0,
2703,2703,2019-10-21 08:18:18.444000+00:00,10.0,78.0,,10.0,,11.0,6.474,10.0,cresh24,2.0,1.2969553824368896,103.7701683519167,20.0,IRC_LIBRARY,IRC_LIBRARY_1,650.0,59.4398,393.0,55.0,27.8385,132.0,
2704,2704,2019-10-21 08:18:28.388000+00:00,10.0,113.0,,10.0,,10.0,2.11,10.0,cresh21,4.0,1.2968720116490786,103.77045307844446,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,70.0132,46.0,48.0,25.381,-99.0,
2705,2705,2019-10-21 08:19:41.278000+00:00,10.0,69.0,,10.0,,10.0,5.793,10.0,cresh19,4.0,1.2968782998161332,103.77046122151083,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,70.464,46.0,45.0,25.3507,-99.0,
2706,2706,2019-10-21 08:19:48.968000+00:00,10.0,89.0,,10.0,,10.0,5.799,10.0,cresh23,4.0,1.2968831042583768,103.77046332747628,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,70.464,46.0,45.0,25.3507,-99.0,
2707,2707,2019-10-21 08:27:57.331000+00:00,10.0,79.0,,11.0,,10.0,5.668,9.0,cresh20,,,,,,,,,,,,,
2708,2708,2019-10-21 08:33:43.249000+00:00,10.0,67.0,,10.0,,10.0,2.8280000000000003,10.0,cresh18,4.0,1.2968717848035256,103.77045249535934,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.0808,46.0,46.0,25.0441,-99.0,
2709,2709,2019-10-21 08:33:53.964000+00:00,10.0,83.0,,10.0,,10.0,5.768,10.0,cresh16,4.0,1.29688121614913,103.77046213561617,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.0808,46.0,46.0,25.0441,-99.0,
2710,2710,2019-10-21 08:34:09.336000+00:00,10.0,79.0,,10.0,,10.0,21.48,11.0,cresh24,2.0,1.2969218183542848,103.77018476295825,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,
2711,2711,2019-10-21 08:36:37.292000+00:00,10.0,88.0,,10.0,,10.0,5.955,10.0,cresh23,4.0,1.2968448210197345,103.77042774753463,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.817,46.0,47.0,25.0722,-99.0,
2712,2712,2019-10-21 08:36:50.210000+00:00,10.0,71.0,,10.0,,11.0,5.335,10.0,cresh30,5.0,1.2968971546504409,103.77019581268524,10.0,DESIGN_STUDIO,NEAR_DIC_STUDIO_1,696.0,57.4665,81.0,49.0,27.6869,50.0,
2713,2713,2019-10-21 08:36:56.448000+00:00,10.0,71.0,,10.0,,10.0,33.268,10.0,cresh19,4.0,1.2968782998161332,103.77046122151083,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.817,46.0,47.0,25.0722,-99.0,
2714,2714,2019-10-21 08:40:08.743000+00:00,9.0,108.0,,11.0,,11.0,156.762,11.0,cresh27,,,,,,,,,,,,,
2715,2715,2019-10-21 08:49:05.556000+00:00,10.0,91.0,,10.0,,10.0,6.556,9.0,cresh30,5.0,1.2967974000143345,103.77047044610487,10.0,DESIGN_STUDIO,NEAR_DIC_STUDIO_1,702.0,57.3291,70.0,52.0,27.7322,50.0,
2716,2716,2019-10-21 08:49:50.209000+00:00,10.0,78.0,,10.0,,10.0,13.487,10.0,cresh24,2.0,1.2969613127622663,103.77015801211996,20.0,IRC_LIBRARY,IRC_LIBRARY_1,622.0,59.4277,200.0,48.0,27.9323,132.0,
2717,2717,2019-10-21 08:50:10.128000+00:00,10.0,85.0,,10.0,,10.0,19.931,10.0,cresh16,4.0,1.2968712899930037,103.77045332988982,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.6219,46.0,55.0,25.0138,-99.0,
2718,2718,2019-10-21 08:50:19.028000+00:00,10.0,64.0,,10.0,,10.0,30.818,10.0,cresh18,4.0,1.2968712656248098,103.77045242482482,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.6219,46.0,55.0,25.0138,-99.0,
2719,2719,2019-10-21 08:52:34.371000+00:00,10.0,63.0,,10.0,,10.0,2.348,10.0,cresh18,4.0,1.2968712656248098,103.77045242482482,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.6089,45.0,50.0,24.9272,-99.0,
2720,2720,2019-10-21 08:52:49.308000+00:00,10.0,93.0,,9.0,,10.0,8.563,10.0,cresh17,4.0,1.2968680550495837,103.77044914730897,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.6089,45.0,50.0,24.9272,-99.0,
2721,2721,2019-10-21 08:54:51.096000+00:00,10.0,85.0,,10.0,,11.0,10.654,9.0,cresh20,4.0,1.2968433455572326,103.77042623143709,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.9157,46.0,50.0,24.9408,-99.0,
2722,2722,2019-10-21 08:55:39.118000+00:00,10.0,69.0,,10.0,,10.0,7.783,9.0,cresh19,4.0,1.2968810757801674,103.77046193514451,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.8551,46.0,49.0,24.9408,-99.0,
2723,2723,2019-10-21 08:56:01.200000+00:00,10.0,100.0,,10.0,,10.0,4.8100000000000005,10.0,cresh23,,,,,,,,,,,,,
2724,2724,2019-10-21 09:03:05.248000+00:00,,83.0,,10.0,,10.0,7.697,10.0,cresh16,,,,,,,,,,,,,
2725,2725,2019-10-21 09:05:47.571000+00:00,10.0,74.0,,10.0,,10.0,29.974,10.0,cresh24,2.0,1.2969290997275054,103.77014588828533,20.0,IRC_LIBRARY,IRC_LIBRARY_1,634.0,59.4508,323.0,52.0,27.8112,132.0,
2726,2726,2019-10-21 09:05:51.276000+00:00,10.0,65.0,,10.0,,10.0,2.165,10.0,cresh18,4.0,1.2968273585976362,103.77040871277248,43.0,SUPER_EXECUTIVE_SEMINAR_ROOM_B,EXECUTIVE_SEMINAR_ROOM_B,-99.0,69.4471,16.0,52.0,27.0748,-99.0,
2727,2727,2019-10-21 09:06:06.868000+00:00,10.0,64.0,,11.0,,10.0,5.281,10.0,cresh30,5.0,1.2968671592534893,103.7702683387616,10.0,DESIGN_STUDIO,NEAR_DIC_STUDIO_1,708.0,57.3108,71.0,52.0,27.6564,50.0,
2728,2728,2019-10-21 09:06:14.848000+00:00,10.0,87.0,,10.0,,10.0,5.997,10.0,cresh16,4.0,1.2968815511251273,103.77046278438189,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,73.3055,46.0,49.0,25.4529,-99.0,
2729,2729,2019-10-21 09:09:41.728000+00:00,,85.0,,10.0,,10.0,12.246,10.0,cresh27,,,,,,,,,,,,,
2730,2730,2019-10-21 09:13:17.729000+00:00,,67.0,,10.0,,10.0,14.038,10.0,cresh30,5.0,1.296863727925094,103.77027281033432,10.0,DESIGN_STUDIO,NEAR_DIC_STUDIO_1,706.0,57.3497,69.0,49.0,27.6869,50.0,
2731,2731,2019-10-21 09:13:55.012000+00:00,10.0,77.0,,9.0,,10.0,7.833,9.0,cresh20,4.0,1.2968724781619816,103.77045507781403,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,72.8773,46.0,50.0,25.116,-99.0,
2732,2732,2019-10-21 09:14:31.217000+00:00,,82.0,,10.0,,10.0,11.763,9.0,cresh20,4.0,1.2968724781619816,103.77045507781403,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,72.8773,46.0,50.0,25.116,-99.0,
2733,2733,2019-10-21 09:15:16.647000+00:00,,93.0,,10.0,,10.0,566.536,10.0,cresh23,,,,,,,,,,,,,
2734,2734,2019-10-21 09:15:21.858000+00:00,10.0,75.0,,10.0,,10.0,4.193,9.0,cresh19,4.0,1.2968833586974393,103.77045322667527,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,73.177,45.0,60.0,25.1473,-99.0,
2735,2735,2019-10-21 09:19:26.153000+00:00,,77.0,,10.0,,10.0,8.755,11.0,cresh28,,,,,,,,,,,,,
2736,2736,2019-10-21 09:21:21.441000+00:00,,90.0,,10.0,,10.0,388.809,10.0,cresh24,2.0,1.2969268388135082,103.77014364192219,20.0,IRC_LIBRARY,IRC_LIBRARY_1,648.0,59.6576,151.0,49.0,27.7375,132.0,
2737,2737,2019-10-21 09:22:05.515000+00:00,,68.0,,10.0,,10.0,732.501,10.0,cresh18,4.0,1.2968722942633284,103.7704547632168,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,72.053,46.0,46.0,25.189,-99.0,
2738,2738,2019-10-21 09:22:21.489000+00:00,10.0,87.0,,10.0,,10.0,10.053,10.0,cresh16,4.0,1.296873965298897,103.77045588213213,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,72.053,46.0,46.0,25.189,-99.0,
2739,2739,2019-10-21 09:31:39.229000+00:00,10.0,93.0,,10.0,,10.0,4.801,10.0,cresh23,,,,,,,,,,,,,
2740,2740,2019-10-21 09:32:58.824000+00:00,10.0,85.0,,10.0,,10.0,38.167,10.0,cresh21,,,,,,,,,,,,,
2741,2741,2019-10-21 09:33:33.349000+00:00,,89.0,,10.0,,11.0,1680.647,10.0,cresh17,4.0,1.2968680550495837,103.77044914730897,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,71.808,45.0,52.0,25.3225,-99.0,
2742,2742,2019-10-21 09:33:46.468000+00:00,10.0,79.0,,10.0,,10.0,5.594,9.0,cresh20,4.0,1.2968726966294049,103.77045413427899,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,71.808,45.0,52.0,25.3225,-99.0,
2743,2743,2019-10-21 09:36:48.740000+00:00,10.0,78.0,,10.0,,10.0,10.049,10.0,cresh24,2.0,1.2969268388135082,103.77014364192219,20.0,IRC_LIBRARY,IRC_LIBRARY_1,618.0,58.8607,123.0,53.0,27.9765,140.0,
2744,2744,2019-10-21 09:38:17.588000+00:00,10.0,83.0,,10.0,,10.0,7.994,10.0,cresh16,4.0,1.2968824683763152,103.7704623446924,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,72.0423,45.0,56.0,25.381,-99.0,
2745,2745,2019-10-21 09:38:26.517000+00:00,10.0,72.0,,10.0,,10.0,20.069,10.0,cresh18,4.0,1.2968748665503758,103.77045559964418,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,72.0423,45.0,56.0,25.381,-99.0,
2746,2746,2019-10-21 09:39:12.335000+00:00,10.0,80.0,,10.0,,10.0,9.825,10.0,cresh21,,,,,,,,,,,,,
2747,2747,2019-10-21 09:47:49.140000+00:00,,76.0,1.2943850000000001,10.0,103.78401,10.0,1878.741,10.0,cresh19,,,,,,,,,,,,,
2748,2748,2019-10-21 09:52:17.265000+00:00,10.0,68.0,,10.0,,10.0,4.046,10.0,cresh30,5.0,1.2969063830672785,103.77016109827798,10.0,DESIGN_STUDIO,NEAR_DIC_STUDIO_1,732.0,57.0663,65.0,56.0,27.7153,50.0,
2749,2749,2019-10-21 09:52:29.499000+00:00,10.0,77.0,,10.0,,10.0,24.906,10.0,cresh24,2.0,1.2969238445007005,103.77014895084719,20.0,IRC_LIBRARY,IRC_LIBRARY_1,598.0,58.8145,98.0,48.0,27.9459,132.0,
2750,2750,2019-10-21 09:54:15.951000+00:00,10.0,66.0,,10.0,,10.0,4.232,11.0,cresh18,4.0,1.2968806016996783,103.77046023934568,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.5839,43.0,56.0,25.4675,-99.0,
2751,2751,2019-10-21 09:54:27.120000+00:00,10.0,87.0,,10.0,,10.0,7.268,10.0,cresh16,4.0,1.2968736720077954,103.77046399436533,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,69.5839,43.0,56.0,25.4675,-99.0,
2752,2752,2019-10-21 10:00:36.674000+00:00,10.0,94.0,,10.0,,10.0,3.488,10.0,cresh23,,,,,,,,,,,,,
2753,2753,2019-10-21 10:07:55.134000+00:00,10.0,76.0,,10.0,,10.0,11.995,10.0,cresh24,2.0,1.2969404042974908,103.77013016374336,20.0,IRC_LIBRARY,IRC_LIBRARY_1,584.0,58.9812,59.0,48.0,27.8112,128.0,
2754,2754,2019-10-21 10:08:12.493000+00:00,10.0,125.0,,10.0,,10.0,6.298,10.0,cresh21,4.0,1.2968725770155674,103.77045532281954,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,74.0917,43.0,56.0,25.8075,-99.0,
2755,2755,2019-10-21 10:10:21.358000+00:00,10.0,77.0,,10.0,,11.0,6.344,11.0,cresh30,5.0,1.2969534752065366,103.77037013850546,-1.0,undefined,no_sensor,,,,,,,
2756,2756,2019-10-21 10:11:10.999000+00:00,10.0,91.0,,10.0,,10.0,4.49,10.0,cresh16,4.0,1.2968716204065998,103.77045694964262,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,72.1256,44.0,59.0,25.7763,-99.0,
2757,2757,2019-10-21 10:15:23.596000+00:00,10.0,86.0,,10.0,,10.0,5.504,9.0,cresh20,4.0,1.2969539697814734,103.7703862491411,-1.0,undefined,no_sensor,,,,,,,
2758,2758,2019-10-21 10:15:33.408000+00:00,10.0,90.0,,9.0,,11.0,6.476,10.0,cresh17,4.0,1.2968816205335663,103.77044577776425,42.0,SUPER_EXECUTIVE_SEMINAR_ROOM_A,EXECUTIVE_SEMINAR_ROOM_A,-99.0,70.9231,43.0,59.0,25.601,-99.0,
2759,2759,2019-10-21 10:18:26.466000+00:00,,122.0,1.325095,,103.920425,10.0,4645.515,,cresh26,,,,,,,,,,,,,
2760,2760,2019-10-21 10:19:56.447000+00:00,,72.0,,10.0,,10.0,3829.98,11.0,cresh10,2.0,1.2973376633339662,103.77103837460531,45.0,FORGE,BUILDING_MATERIALS_LAB,618.0,52.6768,64.0,48.0,24.2564,141.0,28.125
2761,2761,2019-10-21 10:20:21.920000+00:00,10.0,110.0,,10.0,,10.0,4.994,10.0,cresh23,,,,,,,,,,,,,
2762,2762,2019-10-21 10:22:13.800000+00:00,10.0,106.0,1.2971966667000001,9.0,103.77109,11.0,5.952,10.0,cresh20,,,,,,,,,,,,,
2763,2763,2019-10-21 10:24:17.648000+00:00,10.0,75.0,,10.0,,10.0,11.056,10.0,cresh24,2.0,1.2969064905875343,103.770157120101,20.0,IRC_LIBRARY,IRC_LIBRARY_1,590.0,59.1491,37.0,49.0,27.6616,128.0,
2764,2764,2019-10-21 10:26:33.273000+00:00,,66.0,,10.0,,10.0,4880.32,,cresh35,2.0,1.2973710550079245,103.77104646258888,45.0,FORGE,BUILDING_MATERIALS_LAB,622.0,53.1635,62.0,46.0,24.1385,144.0,
2765,2765,2019-10-21 10:27:34.990000+00:00,10.0,97.0,1.2972816667,10.0,103.771025,10.0,7.654,10.0,cresh21,2.0,1.2973397378163951,103.7710369528387,45.0,FORGE,BUILDING_MATERIALS_LAB,628.0,53.1513,60.0,48.0,24.108,141.0,
2766,2766,2019-10-21 10:27:55.362000+00:00,10.0,72.0,,10.0,,10.0,2.215,10.0,cresh10,2.0,1.2973374769023982,103.77105267738067,45.0,FORGE,BUILDING_MATERIALS_LAB,634.0,53.5966,60.0,51.0,24.1669,141.0,28.125
2767,2767,2019-10-21 10:32:28.854000+00:00,10.0,74.0,,10.0,,11.0,7.399,10.0,cresh27,,,,,,,,,,,,,
2768,2768,2019-10-21 10:34:36.197000+00:00,10.0,106.0,1.29444,9.0,103.784295,10.0,6.535,11.0,cresh30,,,,,,,,,,,,,
2769,2769,2019-10-21 10:39:17.982000+00:00,10.0,75.0,1.297495,9.0,103.7713566667,10.0,6.481,9.0,cresh22,,,,,,,,,,,,,
2770,2770,2019-10-21 10:39:40.301000+00:00,10.0,75.0,,10.0,,10.0,6.499,10.0,cresh24,2.0,1.2969290997275054,103.77016161282728,20.0,IRC_LIBRARY,IRC_LIBRARY_1,564.0,59.4824,23.0,52.0,27.5437,124.0,
2771,2771,2019-10-21 10:48:08.542000+00:00,10.0,83.0,,10.0,,10.0,5.967,10.0,cresh21,,,,,,,,,,,,,
2772,2772,2019-10-21 10:52:57.578000+00:00,10.0,72.0,,10.0,,11.0,3.073,10.0,cresh26,,,,,,,,,,,,,
2773,2773,2019-10-21 10:53:58.486000+00:00,10.0,80.0,,11.0,,11.0,5.407,9.0,cresh30,,,,,,,,,,,,,
2774,2774,2019-10-21 10:55:20.628000+00:00,10.0,87.0,,10.0,,10.0,6.699,10.0,cresh24,2.0,1.2969697961794528,103.77014139555905,20.0,IRC_LIBRARY,IRC_LIBRARY_1,578.0,58.9836,176.0,48.0,27.6332,128.0,
2775,2775,2019-10-21 11:01:14.227000+00:00,10.0,96.0,,10.0,,10.0,3.9939999999999998,11.0,cresh18,,,,,,,,,,,,,
2776,2776,2019-10-21 11:01:58.692000+00:00,10.0,97.0,,10.0,,10.0,7.79,10.0,cresh21,,,,,,,,,,,,,
2777,2777,2019-10-21 11:06:43.438000+00:00,10.0,111.0,,11.0,,10.0,6.5120000000000005,9.0,cresh30,,,,,,,,,,,,,
2778,2778,2019-10-21 11:10:44.280000+00:00,10.0,79.0,,10.0,,10.0,7.6,10.0,cresh24,2.0,1.2969697961794528,103.77014139555905,20.0,IRC_LIBRARY,IRC_LIBRARY_1,502.0,58.3741,171.0,48.0,27.8554,128.0,
2779,2779,2019-10-21 11:15:12.824000+00:00,10.0,82.0,1.3596483333,10.0,103.8553216667,10.0,8.642,10.0,cresh23,,,,,,,,,,,,,
2780,2780,2019-10-21 11:26:26.148000+00:00,10.0,92.0,,10.0,,10.0,31.296,10.0,cresh24,2.0,1.2969697961794528,103.77014139555905,20.0,IRC_LIBRARY,IRC_LIBRARY_1,552.0,59.1454,171.0,47.0,27.53,124.0,
2781,2781,2019-10-21 11:30:54.328000+00:00,10.0,62.0,,9.0,,11.0,8.556000000000001,10.0,cresh26,,,,,,,,,,,,,
2782,2782,2019-10-21 11:36:23.147000+00:00,10.0,94.0,,10.0,,10.0,6.973,10.0,cresh23,,,,,,,,,,,,,
2783,2783,2019-10-21 11:36:43.020000+00:00,10.0,86.0,,10.0,,,7.476,10.0,cresh17,,,,,,,,,,,,,
2784,2784,2019-10-21 11:38:58.677000+00:00,10.0,85.0,,10.0,,10.0,5.324,10.0,cresh21,,,,,,,,,,,,,
2785,2785,2019-10-21 11:42:52.263000+00:00,10.0,76.0,,10.0,,10.0,5.28,10.0,cresh24,2.0,1.2969401039158925,103.77013100612953,20.0,IRC_LIBRARY,IRC_LIBRARY_1,502.0,61.4715,171.0,48.0,27.8722,132.0,
2786,2786,2019-10-21 11:58:18.732000+00:00,10.0,73.0,,10.0,,10.0,11.984,10.0,cresh24,2.0,1.2969487765107308,103.77012309559686,20.0,IRC_LIBRARY,IRC_LIBRARY_1,534.0,61.0202,171.0,50.0,28.1986,132.0,
2787,2787,2019-10-21 12:05:28.973000+00:00,10.0,52.0,,10.0,,10.0,2.523,10.0,cresh26,,,,,,,,,,,,,
2788,2788,2019-10-21 12:15:49.052000+00:00,10.0,86.0,,10.0,,10.0,4.864,10.0,cresh23,,,,,,,,,,,,,
2789,2789,2019-10-21 12:24:24.212000+00:00,10.0,110.0,,10.0,,11.0,12.898,11.0,cresh24,,,,,,,,,,,,,
2790,2790,2019-10-21 12:29:20.401000+00:00,10.0,66.0,,10.0,,,5.662,10.0,cresh17,,,,,,,,,,,,,
2791,2791,2019-10-21 12:40:02.263000+00:00,10.0,84.0,,10.0,,11.0,7.077,11.0,cresh24,,,,,,,,,,,,,
2792,2792,2019-10-21 12:44:23.970000+00:00,10.0,,,11.0,,11.0,4.161,11.0,cresh18,,,,,,,,,,,,,
