light_cozie,noise_cozie,thermal_cozie,user_id,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos
10.0,10.0,10.0,cresh08,80.0422,26.0,47.0,25.3945,-0.8681988144891424,-0.4962165036752081,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh08,81.0115,25.0,47.0,25.7627,-0.8870108331782215,-0.46174861323503436,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh12,77.3851,25.0,46.0,25.2641,-0.8968727415326883,-0.44228869021900136,0.7818314824680297,0.6234898018587336
9.0,10.0,11.0,cresh02,56.1879,1294.0,52.0,28.6146,-0.9222009716704517,-0.3867109616368209,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh12,78.0047,25.0,47.0,25.3643,-0.9255405040175664,-0.37864861735243294,0.7818314824680297,0.6234898018587336
10.0,11.0,10.0,cresh03,68.7832,255.0,72.0,30.6109,-0.9320078692827984,-0.3624380382837018,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh02,56.4446,1294.0,52.0,28.5419,-0.9469301294951056,-0.3214394653031618,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh12,77.9084,25.0,45.0,25.3507,-0.9537169507482269,-0.30070579950427295,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh08,78.5816,25.0,46.0,25.4811,-0.9563047559630353,-0.29237170472273705,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh08,82.4852,25.0,47.0,25.7627,-0.961261695938319,-0.2756373558169989,0.7818314824680297,0.6234898018587336
10.0,10.0,9.0,cresh12,78.2926,25.0,49.0,25.4811,-0.9681476403781076,-0.25038000405444183,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh08,76.5251,24.0,50.0,25.3945,-0.9692309097067544,-0.24615329302899286,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh02,56.4592,256.0,54.0,28.6009,-0.9772311064626789,-0.21217767215644648,0.7818314824680297,0.6234898018587336
11.0,10.0,11.0,cresh02,56.4592,256.0,54.0,28.6009,-0.9781476007338056,-0.20791169081775981,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh08,83.0156,24.0,46.0,25.7178,-0.9781476007338056,-0.20791169081775981,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh12,83.2369,25.0,48.0,25.7763,-0.9790454724845838,-0.20364175114017735,0.7818314824680297,0.6234898018587336
9.0,10.0,9.0,cresh02,56.3606,208.0,49.0,28.5556,-0.9807852804032303,-0.19509032201612866,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh12,78.6054,24.0,49.0,25.3643,-0.9832549075639545,-0.18223552549214778,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh08,78.2605,24.0,45.0,25.189,-0.9855560590580776,-0.16934950384902486,0.7818314824680297,0.6234898018587336
11.0,10.0,11.0,cresh02,56.84,182.0,52.0,28.3619,-0.9902680687415703,-0.13917310096006583,0.7818314824680297,0.6234898018587336
10.0,10.0,9.0,cresh12,79.5509,24.0,46.0,25.4957,-0.9925461516413221,-0.12186934340514717,0.7818314824680297,0.6234898018587336
11.0,11.0,11.0,cresh02,56.6113,108.0,50.0,28.404,-0.9940563382223195,-0.10886687485196507,0.7818314824680297,0.6234898018587336
9.0,10.0,10.0,cresh02,56.6113,108.0,50.0,28.404,-0.9940563382223195,-0.10886687485196507,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh08,78.7196,24.0,45.0,25.3059,-0.9965655024977614,-0.08280820751220469,0.7818314824680297,0.6234898018587336
10.0,10.0,9.0,cresh12,81.7037,24.0,45.0,25.7178,-0.9983916705573488,-0.056692787563377714,0.7818314824680297,0.6234898018587336
11.0,10.0,11.0,cresh02,56.6149,182.0,50.0,28.3166,-0.9990482215818578,-0.04361938736533613,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh08,83.0085,25.0,45.0,25.8075,-0.9990482215818578,-0.04361938736533613,0.7818314824680297,0.6234898018587336
11.0,10.0,10.0,cresh08,80.1456,22.0,50.0,25.2641,-0.9999904807207345,-0.0043633092847464834,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh08,81.4742,24.0,47.0,25.6594,-0.9993908270190958,0.03489949670250128,0.7818314824680297,0.6234898018587336
10.0,11.0,10.0,cresh02,56.4495,199.0,49.0,28.286,-0.9965655024977614,0.08280820751220433,0.7818314824680297,0.6234898018587336
10.0,11.0,11.0,cresh02,56.8315,192.0,51.0,28.0944,-0.9914448613738105,0.13052619222005124,0.7818314824680297,0.6234898018587336
11.0,10.0,11.0,cresh02,56.71100000000001,191.0,49.0,28.1681,-0.9908658973868822,0.13485093027372327,0.7818314824680297,0.6234898018587336
10.0,10.0,11.0,cresh13,58.0846,60.0,54.0,27.1531,-0.9588197348681932,0.2840153447039223,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh11,59.5737,104.0,50.0,27.1278,0.23768589232617293,-0.9713420698132614,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,59.5737,104.0,50.0,27.1278,0.23768589232617293,-0.9713420698132614,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh11,59.7184,152.0,48.0,27.111,0.19509032201612816,-0.9807852804032304,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh11,59.5299,135.0,49.0,27.1731,0.14349262199117935,-0.9896513868196702,0.9749279121818236,-0.22252093395631434
10.0,10.0,9.0,cresh11,59.3729,123.0,53.0,27.2342,0.10452846326765373,-0.9945218953682733,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh11,59.4046,139.0,49.0,27.2173,0.06104853953485675,-0.998134798421867,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh10,66.0692,38.0,56.0,26.3645,0.043619387365336076,-0.9990482215818578,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh11,59.2318,142.0,49.0,27.2626,0.017452406437283435,-0.9998476951563913,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh09,78.179,138.0,66.0,29.4948,0.008726535498373959,-0.9999619230641713,0.9749279121818236,-0.22252093395631434
10.0,11.0,11.0,cresh06,77.7726,142.0,65.0,29.4643,0.008726535498373959,-0.9999619230641713,0.9749279121818236,-0.22252093395631434
10.0,11.0,11.0,cresh06,77.7726,142.0,65.0,29.4643,0.004363309284746422,-0.9999904807207345,0.9749279121818236,-0.22252093395631434
10.0,10.0,9.0,cresh10,65.8861,39.0,58.0,26.3916,-0.07410849019539938,-0.9972501850994856,0.9749279121818236,-0.22252093395631434
11.0,10.0,11.0,cresh09,82.1341,145.0,67.0,29.4811,-0.08280820751220438,-0.9965655024977614,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,59.5688,188.0,50.0,27.2626,-0.12186934340514731,-0.9925461516413221,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh10,65.9895,39.0,54.0,26.3197,-0.1348509302737229,-0.9908658973868822,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,82.1682,152.0,64.0,29.4948,-0.15643446504023076,-0.9876883405951378,0.9749279121818236,-0.22252093395631434
9.0,10.0,10.0,cresh09,81.555,147.0,64.0,29.4506,-0.16074256560382616,-0.9869963665602319,0.9749279121818236,-0.22252093395631434
10.0,11.0,11.0,cresh06,82.2047,134.0,63.0,29.3464,-0.1865240360087344,-0.9824503977255098,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh06,52.9116,63.0,44.0,24.2712,-0.25460194820552745,-0.9670459389139432,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,59.5128,100.0,49.0,27.3668,-0.26303121445797456,-0.964787323828813,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh11,59.5104,96.0,49.0,27.3668,-0.2923717047227368,-0.9563047559630354,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh10,65.1784,37.0,60.0,26.4229,-0.29654157497557077,-0.9550199444571866,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,59.2768,88.0,49.0,27.4395,-0.30486429902801093,-0.9523957996432784,0.9749279121818236,-0.22252093395631434
9.0,10.0,11.0,cresh09,80.4394,88.0,65.0,29.259,-0.3090169943749473,-0.9510565162951536,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh06,53.2255,68.0,44.0,24.3891,-0.3173046564050919,-0.9483236552061994,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh11,59.435,114.0,49.0,27.4258,-0.3255681544571568,-0.9455185755993167,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,59.2099,159.0,49.0,27.4848,-0.38671096163682067,-0.9222009716704518,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh06,52.7827,66.0,44.0,24.4028,-0.3947438563842672,-0.9187912101488983,0.9749279121818236,-0.22252093395631434
9.0,10.0,11.0,cresh09,72.8559,83.0,68.0,28.7645,-0.3987490689252463,-0.917060074385124,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh10,63.2599,52.0,63.0,27.1635,-0.410718852613477,-0.9117620435770887,0.9749279121818236,-0.22252093395631434
11.0,10.0,10.0,cresh11,59.3328,236.0,50.0,27.4711,-0.4226182617406993,-0.90630778703665,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,59.3656,279.0,51.0,27.4711,-0.4265687399014583,-0.904455145454368,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh06,52.7997,66.0,44.0,24.3891,-0.4422886902190011,-0.8968727415326884,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,59.362,305.0,54.0,27.4711,-0.46561452032511136,-0.8849876374630419,0.9749279121818236,-0.22252093395631434
11.0,10.0,11.0,cresh10,70.7863,1231.0,53.0,27.1916,-0.46561452032511136,-0.8849876374630419,0.9749279121818236,-0.22252093395631434
9.0,10.0,11.0,cresh09,70.2095,89.0,67.0,28.7509,-0.47715876025960846,-0.8788171126619654,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh06,51.9383,65.0,44.0,24.6871,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434
11.0,10.0,10.0,cresh11,73.8954,44.0,47.0,25.9515,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh12,59.334,117.0,49.0,27.4258,-0.5112930860770519,-0.8594064115014528,0.9749279121818236,-0.22252093395631434
11.0,10.0,10.0,cresh11,76.0185,43.0,51.0,26.1413,-0.5372996083468239,-0.8433914458128856,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh09,69.2021,93.0,68.0,28.4693,-0.5519369853120581,-0.8338858220671682,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,59.407,232.0,51.0,27.4258,-0.5591929034707467,-0.8290375725550418,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh12,59.2829,236.0,53.0,27.4711,-0.5628049276950685,-0.8265897491271886,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,59.1223,346.0,49.0,27.5153,-0.5913096483635824,-0.8064446042674825,0.9749279121818236,-0.22252093395631434
11.0,10.0,10.0,cresh11,66.5926,1234.0,61.0,27.3251,-0.5948227867513411,-0.8038568606172175,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh06,51.6634,69.0,44.0,24.7913,-0.6087614290087207,-0.7933533402912352,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh12,59.0481,307.0,50.0,27.5437,-0.6156614753256582,-0.788010753606722,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh09,68.9297,107.0,69.0,28.6727,-0.6259234721840591,-0.7798844830928818,0.9749279121818236,-0.22252093395631434
11.0,10.0,11.0,cresh11,81.115,45.0,46.0,26.1131,-0.6293203910498376,-0.7771459614569708,0.9749279121818236,-0.22252093395631434
10.0,10.0,9.0,cresh06,51.7644,69.0,44.0,24.6566,-0.6593458151000688,-0.7518398074789774,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,58.8839,328.0,51.0,27.7522,-0.6626200482157376,-0.7489557207890021,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh12,58.8036,287.0,51.0,27.7964,-0.6755902076156601,-0.7372773368101241,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh09,70.3344,94.0,68.0,29.4111,-0.6915130557822693,-0.7223639620597557,0.9749279121818236,-0.22252093395631434
11.0,10.0,11.0,cresh11,82.5886,44.0,50.0,26.3197,-0.6915130557822693,-0.7223639620597557,0.9749279121818236,-0.22252093395631434
10.0,10.0,9.0,cresh06,51.56,64.0,45.0,24.7597,-0.7071067811865475,-0.7071067811865477,0.9749279121818236,-0.22252093395631434
9.0,11.0,11.0,cresh22,73.1557,175.0,66.0,30.2087,-0.7163019434246541,-0.6977904598416802,0.9749279121818236,-0.22252093395631434
11.0,10.0,11.0,cresh11,78.3711,44.0,50.0,25.8211,-0.7283709698824001,-0.6851829903263593,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,58.6661,114.0,51.0,27.7522,-0.7313537016191705,-0.6819983600624986,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh04,58.5821,113.0,52.0,27.7964,-0.740218127486832,-0.6723668074346681,0.9749279121818236,-0.22252093395631434
10.0,11.0,10.0,cresh12,78.3736,46.0,69.0,29.9055,-0.7460573750616994,-0.6658816660008344,0.9749279121818236,-0.22252093395631434
10.0,10.0,9.0,cresh06,51.8313,64.0,44.0,24.6397,-0.7518398074789773,-0.6593458151000691,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh09,67.6166,82.0,64.0,29.1024,-0.7518398074789773,-0.6593458151000691,0.9749279121818236,-0.22252093395631434
11.0,10.0,11.0,cresh11,79.2643,44.0,54.0,26.1413,-0.7547095802227719,-0.6560590289905074,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh11,81.2672,44.0,55.0,26.2195,-0.788010753606722,-0.6156614753256582,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh06,52.4615,65.0,45.0,24.3754,-0.7933533402912349,-0.6087614290087209,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh10,80.4561,44.0,51.0,26.2613,-0.7933533402912349,-0.6087614290087209,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh12,58.7111,307.0,49.0,27.8722,-0.7960020025346222,-0.6052939880428941,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh09,70.219,94.0,66.0,28.7791,-0.8064446042674827,-0.5913096483635824,0.9749279121818236,-0.22252093395631434
11.0,10.0,10.0,cresh11,75.0646,45.0,48.0,25.601,-0.8191520442889916,-0.5735764363510464,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh12,58.3863,369.0,49.0,28.0049,-0.8338858220671681,-0.5519369853120584,0.9749279121818236,-0.22252093395631434
11.0,10.0,10.0,cresh11,79.0122,45.0,49.0,26.1131,-0.8433914458128855,-0.5372996083468242,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh09,70.7055,99.0,65.0,28.7175,-0.8549118706729466,-0.5187732581605214,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh12,58.1904,373.0,50.0,28.0502,-0.872496007072797,-0.48862124149695535,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh09,70.2262,84.0,67.0,28.971,-0.8968727415326883,-0.44228869021900136,0.9749279121818236,-0.22252093395631434
11.0,10.0,10.0,cresh11,76.2968,44.0,47.0,25.4811,-0.8987940462991668,-0.43837114678907774,0.9749279121818236,-0.22252093395631434
10.0,11.0,11.0,cresh12,58.076,177.0,52.0,28.0944,-0.9081431738250814,-0.418659737537428,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh11,70.1774,71.0,62.0,28.7645,-0.9170600743851238,-0.3987490689252466,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh09,68.5872,70.0,65.0,28.5726,-0.9320078692827984,-0.3624380382837018,0.9749279121818236,-0.22252093395631434
11.0,10.0,11.0,cresh11,75.4964,113.0,67.0,29.4222,-0.9335804264972016,-0.3583679495453007,0.9749279121818236,-0.22252093395631434
11.0,10.0,11.0,cresh11,80.1243,103.0,68.0,29.3042,-0.9483236552061992,-0.3173046564050926,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh12,58.1515,181.0,54.0,28.0049,-0.9537169507482269,-0.30070579950427295,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh11,82.3166,119.0,66.0,29.2726,-0.9600498543859286,-0.2798290140309923,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh09,74.0703,71.0,63.0,28.7175,-0.9600498543859286,-0.2798290140309923,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh12,57.952,331.0,54.0,28.0502,-0.9713420698132613,-0.23768589232617343,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh21,52.9165,63.0,45.0,24.6397,-0.9743700647852351,-0.22495105434386528,0.9749279121818236,-0.22252093395631434
9.0,11.0,11.0,cresh12,79.6486,101.0,66.0,29.3906,-0.9790454724845838,-0.20364175114017735,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh09,79.1194,101.0,67.0,29.4053,-0.9807852804032303,-0.19509032201612866,0.9749279121818236,-0.22252093395631434
10.0,11.0,11.0,cresh09,78.9381,99.0,68.0,29.3316,-0.981627183447664,-0.1908089953765446,0.9749279121818236,-0.22252093395631434
9.0,11.0,11.0,cresh12,80.1498,69.0,64.0,29.1547,-0.9949685182509117,-0.10018806161207644,0.9749279121818236,-0.22252093395631434
9.0,10.0,10.0,cresh13,57.222,63.0,54.0,27.2152,-0.9890158633619168,0.14780941112961096,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh08,58.441,180.0,51.0,27.6164,-0.9781476007338056,0.20791169081775943,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh08,58.2184,176.0,50.0,27.6764,-0.9692309097067543,0.24615329302899333,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh08,58.03100000000001,176.0,50.0,27.7375,-0.9588197348681932,0.2840153447039223,0.9749279121818236,-0.22252093395631434
11.0,11.0,10.0,cresh08,58.5274,178.0,49.0,27.589,-0.917060074385124,0.39874906892524625,0.9749279121818236,-0.22252093395631434
11.0,10.0,10.0,cresh08,61.5263,178.0,49.0,27.7206,-0.9006982393225877,0.43444525740441736,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh13,84.814,606.0,52.0,25.9995,-0.7660444431189781,0.6427876096865393,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh06,53.0953,67.0,45.0,24.1669,0.5446390350150273,-0.8386705679454239,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh06,53.0953,67.0,45.0,24.1669,0.5446390350150273,-0.8386705679454239,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh06,53.2924,67.0,44.0,24.1217,0.4383711467890773,-0.898794046299167,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh06,52.2948,65.0,45.0,24.3438,0.38268343236508984,-0.9238795325112867,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh04,61.4366,337.0,46.0,25.6511,0.37460659341591224,-0.9271838545667873,0.43388373911755823,-0.900968867902419
10.0,10.0,11.0,cresh11,60.6102,166.0,49.0,26.9646,0.36243803828370175,-0.9320078692827984,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh06,52.3873,66.0,44.0,24.2564,0.3090169943749475,-0.9510565162951535,0.43388373911755823,-0.900968867902419
10.0,10.0,11.0,cresh13,57.3132,84.0,46.0,27.1362,0.2923717047227366,-0.9563047559630355,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh04,72.712,79.0,67.0,27.9541,0.23768589232617293,-0.9713420698132614,0.43388373911755823,-0.900968867902419
10.0,10.0,9.0,cresh06,51.4797,64.0,44.0,24.7461,0.19509032201612816,-0.9807852804032304,0.43388373911755823,-0.900968867902419
10.0,10.0,9.0,cresh06,51.5649,65.0,44.0,24.7745,0.09584575252022391,-0.9953961983671789,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh09,59.9569,207.0,48.0,27.2173,0.06540312923014312,-0.9978589232386035,0.43388373911755823,-0.900968867902419
10.0,10.0,9.0,cresh06,52.1841,71.0,50.0,24.566,-0.004363309284746621,-0.9999904807207345,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh09,59.7914,258.0,51.0,27.2489,-0.017452406437283637,-0.9998476951563913,0.43388373911755823,-0.900968867902419
10.0,10.0,11.0,cresh22,81.7764,237.0,66.0,28.3082,-0.030538513209822413,-0.999533590836713,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh22,81.3604,236.0,65.0,28.9473,-0.15212338618991686,-0.9883615104677607,0.43388373911755823,-0.900968867902419
9.0,10.0,11.0,cresh09,78.8822,236.0,67.0,29.7201,-0.19509032201612836,-0.9807852804032304,0.43388373911755823,-0.900968867902419
10.0,11.0,10.0,cresh13,58.0979,92.0,54.0,27.2289,-0.19936793441719702,-0.9799247046208297,0.43388373911755823,-0.900968867902419
9.0,10.0,9.0,cresh22,59.6832,172.0,51.0,27.4258,-0.26303121445797456,-0.964787323828813,0.43388373911755823,-0.900968867902419
9.0,10.0,11.0,cresh09,79.4369,191.0,68.0,29.3179,-0.2881962681340892,-0.9575713608048144,0.43388373911755823,-0.900968867902419
10.0,11.0,11.0,cresh02,59.7075,191.0,48.0,27.53,-0.2923717047227368,-0.9563047559630354,0.43388373911755823,-0.900968867902419
10.0,10.0,9.0,cresh22,59.7002,158.0,50.0,27.5574,-0.3173046564050919,-0.9483236552061994,0.43388373911755823,-0.900968867902419
9.0,10.0,11.0,cresh09,80.3141,170.0,67.0,29.5096,-0.3502073812594673,-0.9366721892483977,0.43388373911755823,-0.900968867902419
11.0,10.0,11.0,cresh02,59.7014,206.0,55.0,27.53,-0.37055743750983605,-0.9288095528719243,0.43388373911755823,-0.900968867902419
9.0,10.0,9.0,cresh02,59.5968,214.0,54.0,27.5574,-0.374606593415912,-0.9271838545667874,0.43388373911755823,-0.900968867902419
10.0,10.0,11.0,cresh02,59.7221,220.0,54.0,27.4711,-0.3786486173524331,-0.9255405040175664,0.43388373911755823,-0.900968867902419
10.0,10.0,11.0,cresh02,59.7221,220.0,54.0,27.4711,-0.38268343236508967,-0.9238795325112867,0.43388373911755823,-0.900968867902419
11.0,10.0,11.0,cresh02,59.761,249.0,55.0,27.4711,-0.3947438563842672,-0.9187912101488983,0.43388373911755823,-0.900968867902419
9.0,10.0,9.0,cresh02,59.761,249.0,55.0,27.4711,-0.3947438563842672,-0.9187912101488983,0.43388373911755823,-0.900968867902419
10.0,10.0,10.0,cresh02,59.8863,245.0,53.0,27.4121,-0.3947438563842672,-0.9187912101488983,0.43388373911755823,-0.900968867902419
11.0,11.0,11.0,cresh02,59.8863,245.0,53.0,27.4121,-0.3947438563842672,-0.9187912101488983,0.43388373911755823,-0.900968867902419
10.0,10.0,9.0,cresh02,59.8863,245.0,53.0,27.4121,-0.3947438563842672,-0.9187912101488983,0.43388373911755823,-0.900968867902419
10.0,10.0,11.0,cresh02,59.8863,245.0,53.0,27.4121,-0.3987490689252463,-0.917060074385124,0.43388373911755823,-0.900968867902419
10.0,11.0,11.0,cresh02,59.8863,245.0,53.0,27.4121,-0.3987490689252463,-0.917060074385124,0.43388373911755823,-0.900968867902419
11.0,11.0,11.0,cresh02,59.8863,245.0,53.0,27.4121,-0.3987490689252463,-0.917060074385124,0.43388373911755823,-0.900968867902419
